start station name,start_lat,start_lng,end_lat,end_lng,NTACode
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.70877084,-73.95095259,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.763189000000004,-73.978434,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.794987899999995,-73.9333349,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.76095756,-73.96724467,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.72228087,-73.97668709,MN19
E 47 St & 1 Ave,40.75206862,-73.96784384,40.77565541,-73.95068615,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.76500525,-73.95818491,MN19
E 51 St & Lexington Ave,40.75714758,-73.97207836,40.74708586,-73.94977234,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.742684734875695,-73.98671329021455,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.734814,-73.992085,MN19
E 44 St & 2 Ave,40.75118387463277,-73.97138714790343,40.76344058,-73.98268129,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.75461,-73.99176999999999,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.80083629999999,-73.9664492472,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.7462009,-73.98855723,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.734814,-73.992085,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.74290902,-73.97706058,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.744219,-73.97121214,MN19
E 47 St & 1 Ave,40.75206862,-73.96784384,40.73624527,-73.98473765,MN19
E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,40.75756989999999,-73.99098507,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.73047309,-73.98672378,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.78307,-73.95939,MN19
E 47 St & 1 Ave,40.75206862,-73.96784384,40.75929124,-73.98859651,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.73314259,-73.97573881,MN19
E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,40.75455731,-73.96592976,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.76500525,-73.95818491,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.756265,-73.964179,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.751872999999996,-73.97770600000001,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.75934501,-73.96759673,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.76727216,-73.99392888,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.7806284,-73.9521667,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.76030096,-73.99884222,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.72229346,-73.99147535,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.799484,-73.955613,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.72743423,-73.99379025,MN19
E 48 St & 3 Ave,40.7546011026,-73.971878855,40.75022392,-73.97121414,MN19
E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,40.76408932350689,-73.9106512069702,MN19
E 47 St & 1 Ave,40.75206862,-73.96784384,40.735238,-74.000271,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.782535857724106,-73.97908508777618,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.74487634,-73.99529885,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.7462009,-73.98855723,MN19
E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,40.76500525,-73.95818491,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.76590936,-73.97634151,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.74290902,-73.97706058,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.77515953434235,-73.98918695747851,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.730563000000004,-73.973984,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.711444,-74.014847,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.7806284,-73.9521667,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.750072700000004,-73.99839279,MN19
E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,40.778301,-73.9488134,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.77492513,-73.98266566,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.75797322,-73.96603308,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.73221853,-73.98165557,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.77801203,-73.95407149,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.744219,-73.97121214,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.796153499999996,-73.94782145,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.76669671,-73.99061728,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.736502,-73.97809472,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.73704984,-73.99009296,MN19
E 54 St & 1 Ave,40.756265,-73.964179,40.759107,-73.959223,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.76095756,-73.96724467,MN19
E 44 St & 2 Ave,40.75118387463277,-73.97138714790343,40.717571,-74.005549,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.74025878,-73.98409214,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.73401143,-74.00293877,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.76500525,-73.95818491,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.68565,-73.91564,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.781122299341654,-73.94965589046478,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.720746999999996,-73.986274,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.765834600000005,-73.9265474,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.73532427,-73.99800419,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.76471851944339,-73.96222069859505,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.744219,-73.97121214,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.768254,-73.988639,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.736502,-73.97809472,MN19
E 54 St & 1 Ave,40.756265,-73.964179,40.76500525,-73.95818491,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.768333,-73.992573,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.75934501,-73.96759673,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.75110165,-73.94073717,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.68683208,-73.9796772,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.76500525,-73.95818491,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.75255434,-73.97282625,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.76500525,-73.95818491,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.7689738,-73.95482273,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.75299641,-73.98721619,MN19
E 44 St & Lexington Ave,40.752643,-73.97499599999999,40.734232,-73.986923,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.78524672,-73.97667321,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.74444921,-73.98303529,MN19
E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,40.76500525,-73.95818491,MN19
E 48 St & 3 Ave,40.7546011026,-73.971878855,40.74173969,-73.99415556,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.77579376683666,-73.97620573639871,MN19
E 51 St & Lexington Ave,40.75714758,-73.97207836,40.77518615,-73.94446054,MN19
E 53 St & Lexington Ave,40.75828065,-73.97069431,40.8086249,-73.9596214,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.75455731,-73.96592976,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.75756989999999,-73.99098507,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.756265,-73.964179,MN19
E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,40.75640548,-73.9900262,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.73912601,-73.97973776,MN19
E 53 St & Lexington Ave,40.75828065,-73.97069431,40.72706363348306,-73.99662137031554,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.72066442,-73.98517977,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.7451677,-73.98683077,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.75640548,-73.9900262,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.75828065,-73.97069431,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.752474,-73.939991,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.762009,-73.996975,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.75038009,-73.98338988,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.7727966,-73.95577801,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.76095756,-73.96724467,MN19
E 44 St & Lexington Ave,40.752643,-73.97499599999999,40.7699426,-73.96060712,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.74444921,-73.98303529,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.78172120000001,-73.94594000000001,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.76095756,-73.96724467,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.74765947,-73.98490707,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.75255434,-73.97282625,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.7904828,-73.95033068,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.751872999999996,-73.97770600000001,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.77282817,-73.96685276,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.71076228,-73.99400398,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.71146364,-74.00552427,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.73912601,-73.97973776,MN19
E 44 St & Lexington Ave,40.752643,-73.97499599999999,40.725864,-73.986389,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.7746671,-73.98470567,MN19
E 54 St & 1 Ave,40.756265,-73.964179,40.756951,-73.98263100000001,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.77112927,-73.95772297,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.77282817,-73.96685276,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.778301,-73.9488134,MN19
E 53 St & Lexington Ave,40.75828065,-73.97069431,40.74238787,-73.99726235,MN19
E 44 St & 2 Ave,40.75118387463277,-73.97138714790343,40.75255434,-73.97282625,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.73314259,-73.97573881,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.7546011026,-73.971878855,MN19
E 53 St & Lexington Ave,40.75828065,-73.97069431,40.7451677,-73.98683077,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.75097711,-73.98765428,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.73226398,-73.99852205,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.75640548,-73.9900262,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.75969995906254,-73.9780819416046,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.73587678,-73.98205027,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.72966729392978,-73.98067966103555,MN19
E 54 St & 1 Ave,40.756265,-73.964179,40.77862688,-73.95772073,MN19
E 51 St & Lexington Ave,40.75714758,-73.97207836,40.75756989999999,-73.99098507,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.760339,-73.9222427,MN19
E 51 St & Lexington Ave,40.75714758,-73.97207836,40.74949854602521,-73.97729203113158,MN19
E 54 St & 1 Ave,40.756265,-73.964179,40.7667405590595,-73.9790689945221,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.7785669,-73.97754961,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.74311555376486,-73.98215353488922,MN19
E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,40.763954,-73.9646,MN19
E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,40.77282817,-73.96685276,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.736502,-73.97809472,MN19
E 54 St & 1 Ave,40.756265,-73.964179,40.72229346,-73.99147535,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.7835016,-73.955327,MN19
E 44 St & Lexington Ave,40.752643,-73.97499599999999,40.74173969,-73.99415556,MN19
E 44 St & 2 Ave,40.75118387463277,-73.97138714790343,40.73038599,-74.00214988,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.76095756,-73.96724467,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.76095756,-73.96724467,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.76500525,-73.95818491,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.7687620293096,-73.95840793848038,MN19
E 53 St & Lexington Ave,40.75828065,-73.97069431,40.74714,-73.97113,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.75714758,-73.97207836,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.74394314,-73.97966069,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.76500525,-73.95818491,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.75299641,-73.98721619,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.730563000000004,-73.973984,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.7149787,-74.013012,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.735367055605394,-73.98797392845155,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.74901271,-73.98848395,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.75492,-73.98455,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.751872999999996,-73.97770600000001,MN19
E 44 St & Lexington Ave,40.752643,-73.97499599999999,40.73912601,-73.97973776,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.714690000000004,-73.95739,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.763954,-73.9646,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.752165280621966,-73.97992193698882,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.73827428,-73.98751968,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.77140426,-73.9535166,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.7451677,-73.98683077,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.74765947,-73.98490707,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.77314236,-73.95856158,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.72228087,-73.97668709,MN19
E 44 St & 2 Ave,40.75118387463277,-73.97138714790343,40.75110165,-73.94073717,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.761227399999996,-73.96094022,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.75206862,-73.96784384,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.802535,-73.9532423,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.77140426,-73.9535166,MN19
E 48 St & 3 Ave,40.7546011026,-73.971878855,40.74290902,-73.97706058,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.78145,-73.9183302,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.75892386377695,-73.96226227283478,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.75022392,-73.97121414,MN19
E 53 St & Lexington Ave,40.75828065,-73.97069431,40.76915505,-73.98191841,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.77112927,-73.95772297,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.76500525,-73.95818491,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.74714,-73.97113,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.755293,-73.967641,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.744219,-73.97121214,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.74290902,-73.97706058,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.76408932350689,-73.9106512069702,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.756951,-73.98263100000001,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.75640548,-73.9900262,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.718821999999996,-73.99596,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.73704984,-73.99009296,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.74765947,-73.98490707,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.75797322,-73.96603308,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.72110063,-73.99192540000001,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.7746671,-73.98470567,MN19
E 44 St & Lexington Ave,40.752643,-73.97499599999999,40.77748046,-73.98288594,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.72966729392978,-73.98067966103555,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.764397100000004,-73.97371465,MN19
E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,40.7639089,-73.9477213,MN19
E 44 St & Lexington Ave,40.752643,-73.97499599999999,40.76095756,-73.96724467,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.76500525,-73.95818491,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.75969995906254,-73.9780819416046,MN19
E 47 St & 1 Ave,40.75206862,-73.96784384,40.777507027547976,-73.98888587951659,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.74290902,-73.97706058,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.72299208,-73.97995466,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.76500525,-73.95818491,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.71870987,-74.0090009,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.744219,-73.97121214,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.757186,-73.93271899999999,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.74964,-73.98805,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.75724567911726,-73.97805914282799,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.74765947,-73.98490707,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.73454567,-73.99074142,MN19
E 54 St & 1 Ave,40.756265,-73.964179,40.76712840349542,-73.96224617958069,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.7687620293096,-73.95840793848038,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.734232,-73.986923,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.75500254,-73.98014437,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.74395411,-73.99144871,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.7546011026,-73.971878855,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.796153499999996,-73.94782145,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.756265,-73.964179,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.74444921,-73.98303529,MN19
E 51 St & Lexington Ave,40.75714758,-73.97207836,40.75969995906254,-73.9780819416046,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.75510267,-73.97498696,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.76500525,-73.95818491,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.75640548,-73.9900262,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.75863,-73.97513000000001,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.72066442,-73.98517977,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.725864,-73.986389,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.77237,-73.99005,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.75370225419114,-73.95865201950072,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.744219,-73.97121214,MN19
E 51 St & Lexington Ave,40.75714758,-73.97207836,40.75019995,-73.99093085,MN19
E 51 St & Lexington Ave,40.75714758,-73.97207836,40.7734066,-73.97782542,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.7076449441757,-73.96841526031494,MN19
E 51 St & Lexington Ave,40.75714758,-73.97207836,40.76780080148132,-73.96592080593109,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.763025942805186,-73.97209525108337,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.754691750226016,-73.9974018931389,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.75640548,-73.9900262,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.76500525,-73.95818491,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.782535857724106,-73.97908508777618,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.76087502,-74.00277668,MN19
E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,40.77632142182271,-73.96427392959596,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.744219,-73.97121214,MN19
E 54 St & 1 Ave,40.756265,-73.964179,40.759125,-73.96265799999999,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.76669671,-73.99061728,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.74144387,-73.97536082,MN19
1 Ave & E 44 St,40.75001986,-73.96905301,40.73047747,-73.99906065,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.75934501,-73.96759673,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.750181,-73.91999799999999,MN19
E 51 St & Lexington Ave,40.75714758,-73.97207836,40.75763227739443,-73.9693057537079,MN19
E 47 St & 1 Ave,40.75206862,-73.96784384,40.781122299341654,-73.94965589046478,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.7867947,-73.977112,MN19
E 43 St & 2 Ave,40.75022392,-73.97121414,40.7462009,-73.98855723,MN19
E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,40.7839636,-73.94716729999999,MN19
E 56 St & 3 Ave,40.75934501,-73.96759673,40.75892386377695,-73.96226227283478,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.75513557,-73.98658032,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.7727966,-73.95577801,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.75001986,-73.96905301,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.764397100000004,-73.97371465,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.77632142182271,-73.96427392959596,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.757936462436746,-73.97960275411606,MN19
E 55 St & 2 Ave,40.75797322,-73.96603308,40.74311555376486,-73.98215353488922,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.736502,-73.97809472,MN19
FDR Drive & E 35 St,40.744219,-73.97121214,40.79249519495111,-73.9641706646307,MN19
E 45 St & 3 Ave,40.75255434,-73.97282625,40.75206862,-73.96784384,MN19
E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,40.76312584,-73.96526895,MN19
E 47 St & 2 Ave,40.75323098,-73.97032517,40.75255434,-73.97282625,MN19
E 48 St & 3 Ave,40.7546011026,-73.971878855,40.76500525,-73.95818491,MN19
E 58 St & 3 Ave,40.76095756,-73.96724467,40.77896784,-73.97374737,MN19
1 Ave & E 39 St,40.74714,-73.97113,40.796153499999996,-73.94782145,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.75001986,-73.96905301,MN19
E 51 St & 2 Ave,40.755293,-73.967641,40.7519071,-73.94791190000001,MN19
E 51 St & 1 Ave,40.75455731,-73.96592976,40.77118287540658,-73.96409422159195,MN19
E 47 St & Park Ave,40.75510267,-73.97498696,40.78524672,-73.97667321,MN19
